"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"AK","2022","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","178","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","178"
"AK","2022","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","166","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","166"
"AK","2022","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","173","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","173"
"AK","2022","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","173","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","173"
"AK","2022","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","176","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","176"
"AK","2022","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","173","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","173"
"AK","2022","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","165","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","165"
"AK","2022","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","162","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","162"
"AK","2022","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","179","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","179"
"AK","2023","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","193","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","193"
"AK","2023","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","201","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","201"
"AK","2023","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","193","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","193"
"AK","2023","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","203","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","203"
"AK","2023","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","216","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","216"
"AK","2023","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","214","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","214"
"AK","2023","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","218","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","218"
"AK","2023","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","220","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","220"
"AK","2023","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","241","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","241"
"AK","2023","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","253","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","253"
"AK","2023","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","265","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","265"
"AK","2023","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","283","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","283"
"AK","2024","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","296","100","0","Alaska","Underreported due to incomplete data.","*","296"
"AK","2024","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","311","100","0","Alaska","Underreported due to incomplete data.","*","311"
"AK","2024","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","320","100","0","Alaska","Underreported due to incomplete data.","*","320"
"AK","2024","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","325","100","0","Alaska","Underreported due to incomplete data.","*","325"
"AK","2024","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","328","100","0","Alaska","Underreported due to incomplete data.","*","328"
"AK","2024","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","339","100","0","Alaska","Underreported due to incomplete data.","*","339"
"AK","2024","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","340","100","0","Alaska","Underreported due to incomplete data.","*","340"
"AK","2024","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","335","100","0","Alaska","Underreported due to incomplete data.","*","335"
"AK","2024","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","313","100","0","Alaska","Underreported due to incomplete data.","*","313"
"AK","2024","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","309","100","0","Alaska","Underreported due to incomplete data.","*","309"
"AK","2024","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","304","100","0","Alaska","Underreported due to incomplete data.","*","304"
"AK","2024","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","274","100","0","Alaska","Underreported due to incomplete data.","*","274"
"AK","2025","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","259","100","0","Alaska","Underreported due to incomplete data.","*","259"
"AK","2025","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","249","100","0","Alaska","Underreported due to incomplete data.","*","249"
"AK","2025","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","247","100","0","Alaska","Underreported due to incomplete data.","*","247"
"AK","2025","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","244","100","0","Alaska","Underreported due to incomplete data.","*","244"
"AK","2025","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","240","100","0","Alaska","Underreported due to incomplete data.","*","240"
"AK","2025","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","237","100","0","Alaska","Underreported due to incomplete data.","*","237"
"AK","2025","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","231","100","0","Alaska","Underreported due to incomplete data.","*","231"
"AK","2025","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","237","100","0","Alaska","Underreported due to incomplete data.","*","237"
"AK","2025","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","240","100","0","Alaska","Underreported due to incomplete data.","*","240"
"AK","2025","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","236","100","0","Alaska","Underreported due to incomplete data.","*","236"
"AK","2015","January","12 month-ending","Number of Deaths","4034","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","February","12 month-ending","Number of Deaths","4084","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","March","12 month-ending","Number of Deaths","4101","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","April","12 month-ending","Number of Deaths","4133","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","May","12 month-ending","Number of Deaths","4196","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","June","12 month-ending","Number of Deaths","4201","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","July","12 month-ending","Number of Deaths","4220","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","August","12 month-ending","Number of Deaths","4222","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","September","12 month-ending","Number of Deaths","4242","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","October","12 month-ending","Number of Deaths","4241","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","November","12 month-ending","Number of Deaths","4219","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2015","December","12 month-ending","Number of Deaths","4193","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","January","12 month-ending","Number of Deaths","4213","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","February","12 month-ending","Number of Deaths","4198","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","March","12 month-ending","Number of Deaths","4230","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","April","12 month-ending","Number of Deaths","4262","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","May","12 month-ending","Number of Deaths","4241","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","June","12 month-ending","Number of Deaths","4261","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","July","12 month-ending","Number of Deaths","4269","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","August","12 month-ending","Number of Deaths","4276","100","0.023386342","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","September","12 month-ending","Number of Deaths","4256","100","0.046992481","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","October","12 month-ending","Number of Deaths","4291","100","0.069913773","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","November","12 month-ending","Number of Deaths","4289","100","0.069946374","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2016","December","12 month-ending","Number of Deaths","4355","100","0.068886338","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","January","12 month-ending","Number of Deaths","4374","100","0.068587106","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","February","12 month-ending","Number of Deaths","4347","100","0.069013112","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","March","12 month-ending","Number of Deaths","4359","100","0.068823125","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","April","12 month-ending","Number of Deaths","4325","100","0.069364162","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","May","12 month-ending","Number of Deaths","4277","100","0.070142623","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","June","12 month-ending","Number of Deaths","4276","100","0.070159027","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","July","12 month-ending","Number of Deaths","4236","100","0.07082153","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","August","12 month-ending","Number of Deaths","4234","100","0.047236656","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","September","12 month-ending","Number of Deaths","4299","100","0.023261224","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","October","12 month-ending","Number of Deaths","4283","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","November","12 month-ending","Number of Deaths","4308","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2017","December","12 month-ending","Number of Deaths","4279","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","January","12 month-ending","Number of Deaths","4259","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","February","12 month-ending","Number of Deaths","4303","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","March","12 month-ending","Number of Deaths","4285","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","April","12 month-ending","Number of Deaths","4340","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","May","12 month-ending","Number of Deaths","4351","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","June","12 month-ending","Number of Deaths","4308","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","July","12 month-ending","Number of Deaths","4337","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","August","12 month-ending","Number of Deaths","4383","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","September","12 month-ending","Number of Deaths","4324","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","October","12 month-ending","Number of Deaths","4309","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","November","12 month-ending","Number of Deaths","4333","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2018","December","12 month-ending","Number of Deaths","4333","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","January","12 month-ending","Number of Deaths","4357","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","February","12 month-ending","Number of Deaths","4386","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","March","12 month-ending","Number of Deaths","4441","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","April","12 month-ending","Number of Deaths","4405","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","May","12 month-ending","Number of Deaths","4460","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","June","12 month-ending","Number of Deaths","4517","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","July","12 month-ending","Number of Deaths","4475","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","August","12 month-ending","Number of Deaths","4457","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","September","12 month-ending","Number of Deaths","4473","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","October","12 month-ending","Number of Deaths","4482","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","November","12 month-ending","Number of Deaths","4503","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2019","December","12 month-ending","Number of Deaths","4528","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","January","12 month-ending","Number of Deaths","4545","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","February","12 month-ending","Number of Deaths","4546","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","March","12 month-ending","Number of Deaths","4495","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","April","12 month-ending","Number of Deaths","4510","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","May","12 month-ending","Number of Deaths","4507","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","June","12 month-ending","Number of Deaths","4499","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","July","12 month-ending","Number of Deaths","4604","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","August","12 month-ending","Number of Deaths","4661","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","September","12 month-ending","Number of Deaths","4723","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","October","12 month-ending","Number of Deaths","4816","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","November","12 month-ending","Number of Deaths","4910","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2020","December","12 month-ending","Number of Deaths","5008","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","January","12 month-ending","Number of Deaths","5059","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","February","12 month-ending","Number of Deaths","5061","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","March","12 month-ending","Number of Deaths","5125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","April","12 month-ending","Number of Deaths","5182","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","May","12 month-ending","Number of Deaths","5229","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","June","12 month-ending","Number of Deaths","5273","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","July","12 month-ending","Number of Deaths","5308","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","August","12 month-ending","Number of Deaths","5473","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","September","12 month-ending","Number of Deaths","5693","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","October","12 month-ending","Number of Deaths","5944","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","November","12 month-ending","Number of Deaths","6035","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2021","December","12 month-ending","Number of Deaths","6076","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","January","12 month-ending","Number of Deaths","6122","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","February","12 month-ending","Number of Deaths","6190","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","March","12 month-ending","Number of Deaths","6217","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","April","12 month-ending","Number of Deaths","6216","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","May","12 month-ending","Number of Deaths","6215","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","June","12 month-ending","Number of Deaths","6271","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","July","12 month-ending","Number of Deaths","6297","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","August","12 month-ending","Number of Deaths","6168","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","September","12 month-ending","Number of Deaths","5969","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","October","12 month-ending","Number of Deaths","5715","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","November","12 month-ending","Number of Deaths","5564","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2022","December","12 month-ending","Number of Deaths","5550","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","January","12 month-ending","Number of Deaths","5533","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","February","12 month-ending","Number of Deaths","5520","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","March","12 month-ending","Number of Deaths","5514","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","April","12 month-ending","Number of Deaths","5545","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","May","12 month-ending","Number of Deaths","5550","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","June","12 month-ending","Number of Deaths","5513","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","July","12 month-ending","Number of Deaths","5441","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","August","12 month-ending","Number of Deaths","5426","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","September","12 month-ending","Number of Deaths","5460","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","October","12 month-ending","Number of Deaths","5454","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","November","12 month-ending","Number of Deaths","5498","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2023","December","12 month-ending","Number of Deaths","5452","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**",
"AK","2024","January","12 month-ending","Number of Deaths","5460","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","February","12 month-ending","Number of Deaths","5524","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","March","12 month-ending","Number of Deaths","5523","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","April","12 month-ending","Number of Deaths","5503","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","May","12 month-ending","Number of Deaths","5535","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","June","12 month-ending","Number of Deaths","5536","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","July","12 month-ending","Number of Deaths","5564","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","August","12 month-ending","Number of Deaths","5563","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","September","12 month-ending","Number of Deaths","5533","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","October","12 month-ending","Number of Deaths","5526","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","November","12 month-ending","Number of Deaths","5479","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2024","December","12 month-ending","Number of Deaths","5424","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","January","12 month-ending","Number of Deaths","5369","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","February","12 month-ending","Number of Deaths","5321","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","March","12 month-ending","Number of Deaths","5359","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","April","12 month-ending","Number of Deaths","5398","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","May","12 month-ending","Number of Deaths","5402","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","June","12 month-ending","Number of Deaths","5427","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","July","12 month-ending","Number of Deaths","5448","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","August","12 month-ending","Number of Deaths","5436","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","September","12 month-ending","Number of Deaths","5439","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2025","October","12 month-ending","Number of Deaths","5414","100","0","Alaska","Underreported due to incomplete data.","*",
"AK","2015","January","12 month-ending","Number of Drug Overdose Deaths","126","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"AK","2015","February","12 month-ending","Number of Drug Overdose Deaths","127","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","127"
"AK","2015","March","12 month-ending","Number of Drug Overdose Deaths","125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","125"
"AK","2015","April","12 month-ending","Number of Drug Overdose Deaths","126","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"AK","2015","May","12 month-ending","Number of Drug Overdose Deaths","125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","125"
"AK","2015","June","12 month-ending","Number of Drug Overdose Deaths","121","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","121"
"AK","2015","July","12 month-ending","Number of Drug Overdose Deaths","117","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","117"
"AK","2015","August","12 month-ending","Number of Drug Overdose Deaths","124","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","124"
"AK","2015","September","12 month-ending","Number of Drug Overdose Deaths","125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","125"
"AK","2015","October","12 month-ending","Number of Drug Overdose Deaths","120","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","120"
"AK","2015","November","12 month-ending","Number of Drug Overdose Deaths","115","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"AK","2015","December","12 month-ending","Number of Drug Overdose Deaths","121","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","121"
"AK","2016","January","12 month-ending","Number of Drug Overdose Deaths","126","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"AK","2016","February","12 month-ending","Number of Drug Overdose Deaths","128","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","128"
"AK","2016","March","12 month-ending","Number of Drug Overdose Deaths","125","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","125"
"AK","2016","April","12 month-ending","Number of Drug Overdose Deaths","132","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","132"
"AK","2016","May","12 month-ending","Number of Drug Overdose Deaths","140","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","140"
"AK","2016","June","12 month-ending","Number of Drug Overdose Deaths","138","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","138"
"AK","2016","July","12 month-ending","Number of Drug Overdose Deaths","143","100","0","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","143"
"AK","2016","August","12 month-ending","Number of Drug Overdose Deaths","138","100","0.023386342","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","138"
"AK","2016","September","12 month-ending","Number of Drug Overdose Deaths","131","100","0.046992481","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","131"
"AK","2016","October","12 month-ending","Number of Drug Overdose Deaths","131","100","0.069913773","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","131"
"AK","2016","November","12 month-ending","Number of Drug Overdose Deaths","133","100","0.069946374","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","133"
"AK","2016","December","12 month-ending","Number of Drug Overdose Deaths","129","100","0.068886338","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","129"
"AK","2017","January","12 month-ending","Number of Drug Overdose Deaths","126","100","0.068587106","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"AK","2017","February","12 month-ending","Number of Drug Overdose Deaths","124","100","0.069013112","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","124"
"AK","2017","March","12 month-ending","Number of Drug Overdose Deaths","126","100","0.068823125","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","126"
"AK","2017","April","12 month-ending","Number of Drug Overdose Deaths","117","100","0.069364162","Alaska","Numbers may differ from published reports using final data. See Technical Notes.","**","117"
